Version ID : 12.8.0
________________________________________________________________________________________________________________________________________________________________________
Structure eigenanalysis output
________________________________________________________________________________________________________________________________________________________________________
Time : 19:28:39
Date : 28:02.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
Mode nr:268:   0.00000E+00    6.13180E+01    6.28319E+02
Mode nr:269:   0.00000E+00    6.13592E+01    6.28319E+02
Mode nr:270:   0.00000E+00    6.13865E+01    6.28319E+02
Mode nr:271:   0.00000E+00    6.13867E+01    6.28319E+02
Mode nr:272:   0.00000E+00    6.14584E+01    6.28319E+02
Mode nr:273:   5.52974E+01    6.14899E+01    2.74794E+02
Mode nr:274:   4.46581E-06    6.15202E+01    6.28319E+02
Mode nr:275:   0.00000E+00    6.15207E+01    6.28319E+02
Mode nr:276:   5.53892E+01    6.15496E+01    2.73993E+02
Mode nr:277:   0.00000E+00    6.16054E+01    6.28319E+02
Mode nr:278:   0.00000E+00    6.16292E+01    6.28319E+02
Mode nr:279:   0.00000E+00    6.16301E+01    6.28319E+02
Mode nr:280:   0.00000E+00    6.16960E+01    6.28319E+02
Mode nr:281:   2.03230E-06    6.17561E+01    6.28319E+02
Mode nr:282:   0.00000E+00    6.17569E+01    6.28319E+02
Mode nr:283:   0.00000E+00    6.18080E+01    6.28319E+02
Mode nr:284:   0.00000E+00    6.19178E+01    6.28319E+02
Mode nr:285:   0.00000E+00    6.19184E+01    6.28319E+02
Mode nr:286:   3.05538E-06    6.20082E+01    6.28319E+02
Mode nr:287:   6.21287E+01    6.21338E+01    8.01389E+00
Mode nr:288:   0.00000E+00    6.21348E+01    6.28319E+02
Mode nr:289:   0.00000E+00    6.21359E+01    6.28319E+02
Mode nr:290:   0.00000E+00    6.23082E+01    6.28319E+02
Mode nr:291:   6.19963E+01    6.23952E+01    7.09276E+01
Mode nr:292:   6.20425E+01    6.24433E+01    7.10772E+01
Mode nr:293:   6.20599E+01    6.24594E+01    7.09465E+01
Mode nr:294:   4.27275E-06    6.24865E+01    6.28319E+02
Mode nr:295:   0.00000E+00    6.24892E+01    6.28319E+02
Mode nr:296:   2.23592E-06    6.27506E+01    6.28319E+02
Mode nr:297:   0.00000E+00    6.30569E+01    6.28319E+02
Mode nr:298:   0.00000E+00    6.30630E+01    6.28319E+02
Mode nr:299:   0.00000E+00    6.33860E+01    6.28319E+02
Mode nr:300:   0.00000E+00    6.34495E+01    6.28319E+02
Mode nr:301:   0.00000E+00    6.34569E+01    6.28319E+02
Mode nr:302:   5.66630E+01    6.34969E+01    2.83556E+02
Mode nr:303:   5.66957E+01    6.35487E+01    2.83821E+02
Mode nr:304:   5.67341E+01    6.35926E+01    2.83838E+02
Mode nr:305:   0.00000E+00    6.39719E+01    6.28319E+02
Mode nr:306:   0.00000E+00    6.40228E+01    6.28319E+02
Mode nr:307:   0.00000E+00    6.40232E+01    6.28319E+02
Mode nr:308:   0.00000E+00    6.47457E+01    6.28319E+02
Mode nr:309:   5.85838E+01    6.53446E+01    2.78326E+02
Mode nr:310:   0.00000E+00    6.58067E+01    6.28319E+02
Mode nr:311:   0.00000E+00    6.58354E+01    6.28319E+02
Mode nr:312:   5.78621E+01    6.70985E+01    3.18131E+02
Mode nr:313:   5.79073E+01    6.71795E+01    3.18523E+02
Mode nr:314:   0.00000E+00    6.73840E+01    6.28319E+02
Mode nr:315:   5.86082E+01    6.82671E+01    3.22197E+02
Mode nr:316:   6.78884E+01    6.89917E+01    1.11918E+02
Mode nr:317:   6.78908E+01    6.89944E+01    1.11930E+02
Mode nr:318:   6.78932E+01    6.89970E+01    1.11939E+02
Mode nr:319:   6.12013E+01    6.96415E+01    2.99822E+02
Mode nr:320:   6.12349E+01    6.96698E+01    2.99677E+02
Mode nr:321:   0.00000E+00    6.98857E+01    6.28319E+02
Mode nr:322:   0.00000E+00    6.99960E+01    6.28319E+02
Mode nr:323:   6.23802E+01    7.13743E+01    3.05332E+02
Mode nr:324:   7.19987E+01    7.20102E+01    1.11863E+01
Mode nr:325:   0.00000E+00    7.28084E+01    6.28319E+02
Mode nr:326:   0.00000E+00    7.35767E+01    6.28319E+02
Mode nr:327:   0.00000E+00    7.35768E+01    6.28319E+02
Mode nr:328:   0.00000E+00    7.35971E+01    6.28319E+02
Mode nr:329:   0.00000E+00    7.36231E+01    6.28319E+02
Mode nr:330:   0.00000E+00    7.36247E+01    6.28319E+02
Mode nr:331:   0.00000E+00    7.36759E+01    6.28319E+02
Mode nr:332:   0.00000E+00    7.37398E+01    6.28319E+02
Mode nr:333:   0.00000E+00    7.37516E+01    6.28319E+02
Mode nr:334:   0.00000E+00    7.38398E+01    6.28319E+02
Mode nr:335:   0.00000E+00    7.39706E+01    6.28319E+02
Mode nr:336:   0.00000E+00    7.39720E+01    6.28319E+02
Mode nr:337:   0.00000E+00    7.40585E+01    6.28319E+02
Mode nr:338:   0.00000E+00    7.42451E+01    6.28319E+02
Mode nr:339:   0.00000E+00    7.42455E+01    6.28319E+02
Mode nr:340:   0.00000E+00    7.42604E+01    6.28319E+02
Mode nr:341:   0.00000E+00    7.44464E+01    6.28319E+02
Mode nr:342:   0.00000E+00    7.44488E+01    6.28319E+02
Mode nr:343:   0.00000E+00    7.44531E+01    6.28319E+02
Mode nr:344:   0.00000E+00    7.45122E+01    6.28319E+02
Mode nr:345:   0.00000E+00    7.46952E+01    6.28319E+02
Mode nr:346:   0.00000E+00    7.47257E+01    6.28319E+02
Mode nr:347:   0.00000E+00    7.48410E+01    6.28319E+02
Mode nr:348:   0.00000E+00    7.48459E+01    6.28319E+02
Mode nr:349:   0.00000E+00    7.50654E+01    6.28319E+02
Mode nr:350:   0.00000E+00    7.51454E+01    6.28319E+02
Mode nr:351:   0.00000E+00    7.51478E+01    6.28319E+02
Mode nr:352:   0.00000E+00    7.53529E+01    6.28319E+02
Mode nr:353:   6.46581E+01    7.54051E+01    3.23284E+02
Mode nr:354:   6.47271E+01    7.54848E+01    3.23276E+02
Mode nr:355:   5.97209E+01    7.56202E+01    3.85430E+02
Mode nr:356:   0.00000E+00    7.56626E+01    6.28319E+02
Mode nr:357:   0.00000E+00    7.56660E+01    6.28319E+02
Mode nr:358:   0.00000E+00    7.59931E+01    6.28319E+02
Mode nr:359:   0.00000E+00    7.61863E+01    6.28319E+02
Mode nr:360:   0.00000E+00    7.62022E+01    6.28319E+02
